Timestamp, j0, j1, j2, j3
5.08,-0.48437803489878634,-1.0248082037107116,1.4513022980701595,1.1506801254938925
5.09,-0.47934395931519574,-1.0259623351766518,1.4573185558629984,1.1517978606401205
5.1,-0.474351527543724,-1.0271096148270753,1.4632976968817157,1.1529104617190733
5.11,-0.4693993481174515,-1.0282500463519681,1.4692396615966312,1.1540179418732397
5.12,-0.464486089273768,-1.0293836325947383,1.4751443978513303,1.1551203134778016
5.13,-0.4596104756587317,-1.0305103755878753,1.4810118606850093,1.156217588144171
5.14,-0.45477128525901805,-1.0316302765871272,1.4868420121623065,1.1573097767236498
5.15,-0.44996734654283616,-1.0327433361043041,1.4926348212101388,1.1583968893112229
5.16,-0.4451975357929454,-1.0338495539388055,1.4983902634611044,1.1594789352494907
5.17,-0.4404607746164751,-1.0349489292079634,1.5041083211030335,1.160555923132749
5.18,-0.43575602761765214,-1.0360414603762853,1.5097889827343014,1.1616278608112216
5.19,-0.43108230022080124,-1.0371271452836703,1.5154322432245404,1.1626947553954536
5.2,-0.42643863663211096,-1.0382059811726723,1.5210381035804101,1.1637566132608657
5.21,-0.42182411792967445,-1.0392779647148702,1.5266065708161083,1.1648134400524783
5.22,-0.41723786027222737,-1.0403430920364074,1.532137657828322,1.1658652406898073
5.23,-0.41267901321783007,-1.0414013587427533,1.5376313832753379,1.1669120193719342
5.24,-0.40814675814448415,-1.0424527599427356,1.5430877714600488,1.1679537795827548
5.25,-0.4036403067653461,-1.0434972902718898,1.5485068522166046,1.1689905240964074
5.26,-0.39915889973180957,-1.0445349439151683,1.553888660800476,1.1700222549828845
5.27,-0.39470180531827803,-1.0455657146290462,1.55923323778171,1.1710489736138283
5.28,-0.3902683181829514,-1.0465895957630595,1.5645406289411672,1.1720706806685113
5.29,-0.38585775819940277,-1.0476065802808077,1.569810885169549,1.173087376140004
5.3,-0.38146946935413606,-1.0486166607804515,1.575044062369024,1.1740990593415297
5.31,-0.3771028187056909,-1.0496198295147312,1.5802402213572853,1.1751057289130071
5.32,-0.3727571954012038,-1.0506160784105318,1.5853994277738686,1.176107382827781
5.33,-0.3684320097466479,-1.0516053990880165,1.5905217519885801,1.1771040183995407
5.34,-0.36412669232725975,-1.05258778287935,1.5956072690118859,1.1780956322894265
5.35,-0.35984069317492096,-1.0535632208470307,1.6006560584071228,1.1790822205133225
5.36,-0.3555734809795044,-1.0545317038018496,1.6056682042044044,1.1800637784493357
5.37,-0.35132454234141175,-1.0554932223204891,1.6106437948160952,1.1810403008454609
5.38,-0.3470933810627303,-1.0564477667627798,1.615582922953739,1.1820117818274272
5.39,-0.34287951747462264,-1.057395327288625,1.6204856855463325,1.18297821490673
5.4,-0.3386824877987305,-1.058335893874606,1.625352183659839,1.18393959298884
5.41,-0.33450184354053125,-1.0592694563302807,1.6301825224178486,1.1848959083815929
5.42,-0.33033715091272825,-1.0601960043141814,1.6349768109232914,1.1858471528037535
5.43,-0.32618799028688855,-1.0611155273495227,1.6397351621811194,1.1867933173937557
5.44,-0.32205395567166323,-1.062028014839628,1.644457693021876,1.187734392718611
5.45,-0.3179346542160383,-1.062933456083079,1.6491445240260785,1.188670368782987
5.46,-0.31382970573616725,-1.0638318402885971,1.6537957794493447,1.1896012350384502
5.47,-0.3097387422644332,-1.0647231565896602,1.6584115871481955,1.1905269803928715
5.48,-0.30566140761947663,-1.0656073940588604,1.6629920785064725,1.1914475932199888
5.49,-0.30159735699600687,-1.0664845417220072,1.6675373883623175,1.192363061369125
5.5,-0.2975462565732925,-1.06735458857198,1.672047654935656,1.193273372175057
5.51,-0.29350778314129494,-1.0759839386754881,1.6765230197561396,1.1941785124680322
